"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","QGDP","TOT","PC_CHGPY","Q","1997-Q1",10.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","1997-Q2",10,
"CHN","QGDP","TOT","PC_CHGPY","Q","1997-Q3",8.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","1997-Q4",8.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","1998-Q1",7.3,
"CHN","QGDP","TOT","PC_CHGPY","Q","1998-Q2",6.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","1998-Q3",7.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","1998-Q4",9.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","1999-Q1",8.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","1999-Q2",7.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","1999-Q3",7.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","1999-Q4",6.7,
"CHN","QGDP","TOT","PC_CHGPY","Q","2000-Q1",8.7,
"CHN","QGDP","TOT","PC_CHGPY","Q","2000-Q2",9.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2000-Q3",8.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2000-Q4",7.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2001-Q1",9.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2001-Q2",8.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","2001-Q3",8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2001-Q4",7.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2002-Q1",8.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2002-Q2",8.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2002-Q3",9.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","2002-Q4",9.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2003-Q1",11.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2003-Q2",9.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2003-Q3",10,
"CHN","QGDP","TOT","PC_CHGPY","Q","2003-Q4",10,
"CHN","QGDP","TOT","PC_CHGPY","Q","2004-Q1",10.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","2004-Q2",11.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","2004-Q3",9.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2004-Q4",8.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2005-Q1",11.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2005-Q2",11.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2005-Q3",10.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2005-Q4",12.4,
"CHN","QGDP","TOT","PC_CHGPY","Q","2006-Q1",12.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2006-Q2",13.7,
"CHN","QGDP","TOT","PC_CHGPY","Q","2006-Q3",12.2,
"CHN","QGDP","TOT","PC_CHGPY","Q","2006-Q4",12.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2007-Q1",13.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2007-Q2",15,
"CHN","QGDP","TOT","PC_CHGPY","Q","2007-Q3",14.3,
"CHN","QGDP","TOT","PC_CHGPY","Q","2007-Q4",13.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2008-Q1",11.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2008-Q2",10.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2008-Q3",9.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2008-Q4",7.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2009-Q1",6.4,
"CHN","QGDP","TOT","PC_CHGPY","Q","2009-Q2",8.2,
"CHN","QGDP","TOT","PC_CHGPY","Q","2009-Q3",10.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","2009-Q4",11.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2010-Q1",12.2,
"CHN","QGDP","TOT","PC_CHGPY","Q","2010-Q2",10.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2010-Q3",9.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2010-Q4",9.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2011-Q1",10.2,
